No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1558","ASLE","AerSale Corporation","356.95M","7.57","-2.01%","339.09M"
"1559","GLSI","Greenwich LifeSciences, Inc.","356.89M","25.76","-5.26%","-"
"1560","SOPH","SOPHiA GENETICS SA","355.52M","5.24","1.55%","73.30M"
"1561","CGCT","Cartesian Growth Corporation III","355.01M","10.29","-0.39%","-"
"1562","USCB","USCB Financial Holdings, Inc.","354.78M","19.59","-0.41%","92.33M"
"1563","CCII","Cohen Circle Acquisition Corp. II","354.57M","10.22","-0.10%","-"
"1564","TACH","Titan Acquisition Corp","353.63M","10.25","-0.39%","-"
"1565","RMNI","Rimini Street, Inc.","353.25M","3.850","0.79%","425.96M"
"1566","TSSI","TSS, Inc.","353.06M","12.24","9.68%","234.84M"
"1567","SGHT","Sight Sciences, Inc.","351.33M","6.65","0.68%","76.05M"
"1568","ACIU","AC Immune SA","351.25M","3.550","-2.20%","5.48M"
"1569","GIG","GigCapital7 Corp.","351.17M","10.54","-0.14%","-"
"1570","FMAO","Farmers & Merchants Bancorp, Inc.","350.53M","25.79","1.66%","114.07M"
"1571","BNR","Burning Rock Biotech Limited","350.02M","32.51","-2.43%","75.75M"
"1572","IPCX","Inflection Point Acquisition Corp. III","349.90M","10.15","-0.10%","-"
"1573","ARTNA","Artesian Resources Corporation","349.20M","33.86","1.04%","111.78M"
"1574","NEXN","Nexxen International Ltd.","348.38M","6.15","0.16%","376.35M"
"1575","DMAA","Drugs Made In America Acquisition Corp.","348.24M","10.39","-0.10%","-"
"1576","KCHV","Kochav Defense Acquisition Corp.","347.71M","10.15","-","-"
"1577","CARL","Carlsmed, Inc.","345.86M","13.01","-3.91%","44.75M"
"1578","BLZR","Trailblazer Acquisition Corp.","345.81M","10.06","-0.10%","-"
"1579","OYSE","Oyster Enterprises II Acquisition Corp","345.59M","10.19","-","-"
"1580","OTLY","Oatly Group AB","345.25M","11.38","0.13%","843.00M"
"1581","CADL","Candel Therapeutics, Inc.","344.49M","6.28","5.64%","-"
"1582","XRX","Xerox Holdings Corporation","344.43M","2.690","-","6.61B"
"1583","NVA","Nova Minerals Limited","343.62M","9.21","0.77%","-1.09M"
"1584","DH","Definitive Healthcare Corp.","342.80M","2.420","-0.41%","242.28M"
"1585","MVBF","MVB Financial Corp.","342.55M","27.22","0.11%","167.85M"
"1586","STRT","Strattec Security Corporation","341.73M","81.65","-4.76%","578.41M"
"1587","TLNC","Talon Capital Corp.","341.49M","10.05","-0.30%","-"
"1588","ZKP","Lafayette Digital Acquisition Corp. I","340.18M","10.00","-","-"
"1589","HCMA","HCM III Acquisition Corp.","340.03M","10.08","-0.10%","-"
"1590","RWAY","Runway Growth Finance Corp.","340.02M","9.41","-1.88%","141.07M"
"1591","SHMD","SCHMID Group N.V.","339.50M","7.90","2.33%","85.17M"
"1592","RTAC","Renatus Tactical Acquisition Corp I","339.03M","10.88","1.78%","-"
"1593","TOI","The Oncology Institute, Inc.","338.43M","3.440","2.38%","461.04M"
"1594","CHAC","Crane Harbor Acquisition Corp.","338.10M","11.28","0.45%","-"
"1595","BDCI","BTC Development Corp.","337.81M","10.04","-0.11%","-"
"1596","VOXR","Vox Royalty Corp.","337.57M","4.960","0.20%","12.16M"
"1597","FRST","Primis Financial Corp.","337.50M","13.70","-0.40%","138.82M"
"1598","VACH","Voyager Acquisition Corp.","335.86M","10.62","-0.19%","-"
"1599","BBCQ","Bleichroeder Acquisition Corp. II","335.33M","10.06","-","-"
"1600","BEAG","Bold Eagle Acquisition Corp.","335.10M","10.70","0.28%","-"
"1601","MTLS","Materialise NV","334.91M","5.67","1.43%","308.75M"
"1602","XOMA","XOMA Royalty Corporation","334.47M","27.01","-6.18%","47.11M"
"1603","LOCO","El Pollo Loco Holdings, Inc.","334.30M","11.16","-1.67%","480.82M"
"1604","PBFS","Pioneer Bancorp, Inc.","334.12M","13.69","1.18%","91.72M"
"1605","LWAY","Lifeway Foods, Inc.","333.59M","21.91","-1.06%","204.07M"
"1606","ORBS","Eightco Holdings Inc.","332.36M","1.680","-4.00%","43.12M"
"1607","BLUW","Blue Water Acquisition Corp. III","332.13M","10.28","-0.10%","-"
"1608","EOLS","Evolus, Inc.","331.23M","5.11","2.20%","285.82M"
"1609","WSBF","Waterstone Financial, Inc.","330.62M","17.61","-0.17%","137.06M"
"1610","ATNI","ATN International, Inc.","330.40M","22.07","-0.27%","724.31M"
"1611","AIFU","AIFU Inc.","329.78M","2.670","-0.37%","168.24M"
"1612","NVEC","NVE Corporation","328.23M","67.86","2.47%","24.78M"
"1613","XFOR","X4 Pharmaceuticals, Inc.","327.45M","3.745","3.45%","33.98M"
"1614","LNKB","LINKBANCORP, Inc.","327.38M","8.74","0.23%","122.59M"
"1615","OFLX","Omega Flex, Inc.","327.16M","32.41","-0.28%","100.05M"
"1616","ALTS","ALT5 Sigma Corporation","326.86M","2.590","7.02%","24.89M"
"1617","CUB","Lionheart Holdings","326.60M","10.65","-0.09%","-"
"1618","AARD","Aardvark Therapeutics, Inc.","326.60M","15.00","-2.28%","-"
"1619","CEPV","Cantor Equity Partners V, Inc.","326.17M","10.26","-0.87%","-"
"1620","SORN","Soren Acquisition Corp.","325.03M","9.96","-","-"
"1621","AURA","Aura Biosciences, Inc.","324.50M","5.11","-","-"
"1622","SIMA","SIM Acquisition Corp. I","324.45M","10.58","-0.38%","-"
"1623","XRPN","Armada Acquisition Corp. II","323.64M","10.25","0.15%","-"
"1624","DRDB","Roman DBDR Acquisition Corp. II","323.23M","10.54","-","-"
"1625","PCAP","ProCap Acquisition Corp","323.14M","10.20","0.10%","-"
"1626","NECB","Northeast Community Bancorp, Inc.","323.03M","23.03","-1.50%","102.57M"
"1627","MLAC","Mountain Lake Acquisition Corp.","322.94M","10.42","-","-"
"1628","SSP","The E.W. Scripps Company","322.80M","3.635","-1.49%","2.32B"
"1629","PBYI","Puma Biotechnology, Inc.","322.50M","6.40","0.31%","212.00M"
"1630","DENN","Denny's Corporation","321.61M","6.25","-0.24%","457.21M"
"1631","ZURA","Zura Bio Limited","321.54M","4.945","5.44%","-"
"1632","FERA","Fifth Era Acquisition Corp I","321.27M","10.28","-0.05%","-"
"1633","PKOH","Park-Ohio Holdings Corp.","321.20M","23.38","0.60%","1.59B"
"1634","HDSN","Hudson Technologies, Inc.","320.80M","7.46","0.54%","236.85M"
"1635","SENS","Senseonics Holdings, Inc.","320.74M","7.85","7.98%","29.30M"
"1636","PMTR","Perimeter Acquisition Corp. I","320.59M","10.40","0.29%","-"
"1637","TVA","Texas Ventures Acquisition III Corp","320.25M","10.68","-1.43%","-"
"1638","BBCP","Concrete Pumping Holdings, Inc.","319.88M","6.29","-2.78%","392.87M"
"1639","AEAQ","Activate Energy Acquisition Corp.","319.60M","10.02","0.10%","-"
"1640","SZZL","Sizzle Acquisition Corp. II","319.23M","10.21","0.10%","-"
"1641","CRAQ","Cal Redwood Acquisition Corp.","318.90M","10.18","0.79%","-"
"1642","OBA","Oxley Bridge Acquisition Limited","318.78M","10.08","-0.30%","-"
"1643","PACH","Pioneer Acquisition I Corp","318.46M","10.07","-0.30%","-"
"1644","EVOX","Evolution Global Acquisition Corp","318.40M","9.95","-0.10%","-"
"1645","OIM","Oneim Acquisition Corp.","317.96M","10.11","0.10%","-"
"1646","USAU","U.S. Gold Corp.","317.44M","19.46","-2.94%","-"
"1647","PLBC","Plumas Bancorp","316.14M","45.45","-1.21%","89.87M"
"1648","PLTS","Platinum Analytics Cayman Limited","316.03M","17.50","2.82%","1.77M"
"1649","KOYN","CSLM Digital Asset Acquisition Corp III, Ltd","315.89M","10.01","-","-"
"1650","PCB","PCB Bancorp","315.83M","22.33","-0.27%","107.74M"
"1651","BCML","BayCom Corp","315.74M","29.17","-0.03%","94.90M"
"1652","VCIC","Vine Hill Capital Investment Corp.","315.04M","10.74","-0.09%","-"
"1653","ALDF","Aldel Financial II Inc.","314.06M","10.52","-","-"
"1654","PDYN","Palladyne AI Corp.","313.86M","7.02","-0.07%","4.35M"
"1655","AMRN","Amarin Corporation plc","313.76M","15.09","1.28%","226.73M"
"1656","CMRC","Commerce.com, Inc.","313.68M","3.860","-1.28%","339.86M"
"1657","RNGT","Range Capital Acquisition Corp II","313.27M","10.00","0.20%","-"
"1658","SVAC","Spring Valley Acquisition Corp. III","312.49M","10.19","-0.10%","-"
"1659","ACHV","Achieve Life Sciences, Inc.","311.95M","5.86","4.83%","-"
"1660","POLE","Andretti Acquisition Corp. II","311.63M","10.56","0.09%","-"
"1661","RPAY","Repay Holdings Corporation","311.43M","3.585","-0.42%","308.95M"
"1662","CNDT","Conduent Incorporated","311.13M","2.035","-1.69%","3.07B"
"1663","LFCR","Lifecore Biomedical, Inc.","310.97M","8.30","2.47%","128.87M"
"1664","ATII","Archimedes Tech SPAC Partners II Co.","310.70M","10.45","-","-"
"1665","CBK","Commercial Bancgroup, Inc.","309.36M","25.28","-1.00%","89.68M"
"1666","SMLR","Semler Scientific, Inc.","308.20M","20.98","3.20%","36.96M"
"1667","FSBW","FS Bancorp, Inc.","308.04M","41.54","-1.70%","140.95M"
"1668","DSAC","Daedalus Special Acquisition Corp.","307.58M","10.04","-","-"
"1669","CZFS","Citizens Financial Services, Inc.","306.36M","63.74","1.58%","107.40M"
"1670","FNLC","The First Bancorp, Inc.","306.29M","27.30","-0.07%","88.12M"
"1671","FSTR","L.B. Foster Company","306.07M","29.45","0.51%","507.82M"
"1672","LPAA","Launch One Acquisition Corp.","305.90M","10.64","0.14%","-"
"1673","AZ","A2Z Cust2Mate Solutions Corp.","305.79M","7.14","-1.38%","7.46M"
"1674","GEOS","Geospace Technologies Corporation","305.68M","23.72","3.31%","110.80M"
"1675","JRVR","James River Group Holdings, Inc.","305.67M","6.65","-0.60%","646.58M"
"1676","CV","CapsoVision, Inc.","304.01M","6.49","7.27%","13.09M"
"1677","TBRG","TruBridge, Inc.","303.94M","20.91","-3.82%","347.27M"
"1678","ARTC","Art Technology Acquisition Corp.","303.88M","9.99","0.05%","-"
"1679","LWAC","LightWave Acquisition Corp.","302.86M","10.07","0.20%","-"
"1680","LPBB","Launch Two Acquisition Corp.","302.74M","10.53","-","-"
"1681","IMRX","Immuneering Corporation","302.19M","4.680","0.86%","-"
"1682","EFTY","Etoiles Capital Group Co., Ltd","302.05M","15.02","-1.51%","3.72M"
"1683","CAMP","Camp4 Therapeutics Corporation","301.43M","5.81","0.52%","3.80M"
"1684","CCRN","Cross Country Healthcare, Inc.","301.39M","9.20","0.99%","1.13B"
"1685","PROF","Profound Medical Corp.","301.19M","8.28","-0.72%","14.30M"
"1686","ALCO","Alico, Inc.","301.17M","39.34","0.24%","44.07M"
"1687","ABEO","Abeona Therapeutics Inc.","300.76M","5.55","1.83%","400.00K"
"1688","CLLS","Cellectis S.A.","300.59M","4.140","1.35%","82.55M"
"1689","GDEV","GDEV Inc.","300.42M","16.57","-0.07%","412.02M"
"1690","INV","Innventure, Inc.","300.07M","3.790","-1.04%","1.69M"
"1691","MRAM","Everspin Technologies, Inc.","298.73M","13.07","7.75%","53.64M"
"1692","FLWS","1-800-FLOWERS.COM, Inc.","298.28M","4.685","0.54%","1.66B"
"1693","PHOE","Phoenix Asia Holdings Limited","298.08M","13.80","-2.95%","7.37M"
"1694","BIXI","Bitcoin Infrastructure Acquisition Corp Ltd.","297.12M","10.07","-","-"
"1695","LOKV","Live Oak Acquisition Corp. V","296.99M","10.33","0.19%","-"
"1696","OTGA","OTG Acquisition Corp. I","296.43M","10.04","-","-"
"1697","ITHA","ITHAX Acquisition Corp III","296.22M","9.99","-0.15%","-"
"1698","PKBK","Parke Bancorp, Inc.","295.34M","25.47","-0.91%","71.77M"
"1699","HVMC","Highview Merger Corp.","295.13M","10.04","-0.10%","-"
"1700","HRZN","Horizon Technology Finance Corporation","294.93M","6.65","-1.99%","98.90M"
"1701","GSRF","GSR IV Acquisition Corp.","294.64M","10.02","-","-"
"1702","WEYS","Weyco Group, Inc.","293.73M","31.16","-0.64%","279.84M"
"1703","GASS","StealthGas Inc.","292.87M","7.92","0.38%","177.26M"
"1704","EM","Smart Share Global Limited","291.65M","1.150","-","259.54M"
"1705","STTK","Shattuck Labs, Inc.","291.09M","4.600","2.91%","1.00M"
"1706","SKYX","SKYX Platforms Corp.","290.53M","2.510","5.02%","90.75M"
"1707","AVBH","Avidbank Holdings, Inc.","289.98M","26.48","-0.34%","22.13M"
"1708","TSBK","Timberland Bancorp, Inc.","289.22M","36.70","-0.43%","81.62M"
"1709","ACRS","Aclaris Therapeutics, Inc.","287.11M","2.650","-0.75%","15.74M"
"1710","BNC","CEA Industries Inc.","287.07M","6.52","9.31%","3.72M"
"1711","YDDL","One and one Green Technologies. Inc","286.70M","5.28","-2.22%","62.92M"
"1712","GPAC","General Purpose Acquisition Corp.","286.60M","10.00","-0.10%","-"
"1713","BACC","Blue Acquisition Corp.","286.40M","10.24","-0.46%","-"
"1714","NHIC","NewHold Investment Corp III","286.34M","10.37","-","-"
"1715","AVNW","Aviat Networks, Inc.","286.28M","22.30","1.00%","453.50M"
"1716","III","Information Services Group, Inc.","285.87M","5.97","-1.81%","241.29M"
"1717","AACB","Artius II Acquisition Inc.","285.33M","10.31","-","-"
"1718","IRHO","Iron Horse Acquisitions Corp. II","285.13M","9.98","0.10%","-"
"1719","PAL","Proficient Auto Logistics, Inc.","283.31M","10.18","1.70%","418.49M"
"1720","MBCN","Middlefield Banc Corp.","282.88M","34.98","0.72%","75.40M"
"1721","AVTX","Avalo Therapeutics, Inc.","282.87M","15.28","-2.30%","192.00K"
"1722","ALDX","Aldeyra Therapeutics, Inc.","282.77M","4.700","6.58%","-"
"1723","BLZE","Backblaze, Inc.","282.62M","4.900","0.20%","141.86M"
"1724","VMD","Viemed Healthcare, Inc.","282.47M","7.43","-1.46%","254.79M"
"1725","JMSB","John Marshall Bancorp, Inc.","281.92M","19.96","-0.10%","59.27M"
"1726","TLSI","TriSalus Life Sciences, Inc.","281.80M","5.64","-8.29%","40.21M"
"1727","GDC","GD Culture Group Limited","281.15M","4.905","-1.90%","-"
"1728","BRR","ProCap Financial, Inc.","281.05M","3.300","-5.44%","-"
"1729","AFRI","Forafric Global PLC","280.31M","10.42","0.48%","201.92M"
"1730","NGNE","Neurogene Inc.","280.06M","18.08","0.11%","925.00K"
"1731","ADAC","American Drive Acquisition Company","280.00M","10.00","-","-"
"1732","PCYO","Pure Cycle Corporation","279.93M","11.62","-0.60%","29.47M"
"1733","ASUR","Asure Software, Inc.","279.93M","10.01","-1.09%","132.02M"
"1734","PNRG","PrimeEnergy Resources Corporation","279.59M","171.00","-0.18%","196.24M"
"1735","QSI","Quantum-Si incorporated","279.06M","1.295","5.28%","3.18M"
"1736","HNST","The Honest Company, Inc.","278.92M","2.495","-3.67%","383.12M"
"1737","GSIT","GSI Technology, Inc.","276.65M","7.85","1.82%","24.02M"
"1738","TVAI","Thayer Ventures Acquisition Corporation II","276.58M","10.17","0.20%","-"
"1739","AXIN","Axiom Intelligence Acquisition Corp 1","275.94M","10.12","0.30%","-"
"1740","EGAN","eGain Corporation","275.11M","10.17","-2.96%","90.14M"
"1741","LRMR","Larimar Therapeutics, Inc.","274.75M","3.210","-1.53%","-"
"1742","TCX","Tucows Inc.","274.71M","24.74","0.94%","384.73M"
"1743","APAD","A Paradise Acquisition Corp.","274.30M","10.06","-0.20%","-"
"1744","HRTX","Heron Therapeutics, Inc.","274.13M","1.495","0.34%","155.10M"
"1745","NODK","NI Holdings, Inc.","273.23M","13.26","-0.38%","297.97M"
"1746","SVAQ","Silicon Valley Acquisition Corp.","272.64M","9.99","-","-"
"1747","RLMD","Relmada Therapeutics, Inc.","272.43M","3.715","-2.24%","-"
"1748","GUTS","Fractyl Health, Inc.","272.03M","1.985","0.76%","3.00K"
"1749","MVIS","MicroVision, Inc.","271.83M","0.890","-2.29%","2.64M"
"1750","TARA","Protara Therapeutics, Inc.","271.69M","5.07","0.60%","-"
"1751","PRE","Prenetics Global Limited","271.38M","16.13","8.45%","77.08M"
"1752","HERE","Here Group Limited","270.95M","4.982","-1.15%","286.88M"
"1753","CHMG","Chemung Financial Corporation","270.64M","56.45","-0.49%","86.61M"
"1754","ADV","Advantage Solutions Inc.","270.53M","0.829","1.26%","3.50B"
"1755","SPOK","Spok Holdings, Inc.","269.63M","13.09","-1.06%","139.74M"
"1756","HVII","Hennessy Capital Investment Corp. VII","269.34M","10.35","-0.67%","-"
"1757","SY","So-Young International Inc.","269.02M","2.700","1.89%","201.13M"
"1758","AVIR","Atea Pharmaceuticals, Inc.","268.37M","3.435","-0.15%","-"
"1759","OABI","OmniAb, Inc.","267.76M","1.860","-3.12%","21.09M"
"1760","PESI","Perma-Fix Environmental Services, Inc.","266.65M","14.40","-1.64%","60.66M"
"1761","DNMX","Dynamix Corporation III","266.41M","9.93","0.09%","-"
"1762","CEPO","Cantor Equity Partners I, Inc.","266.35M","10.45","-0.24%","-"
"1763","WNEB","Western New England Bancorp, Inc.","265.96M","13.12","-0.08%","79.08M"
"1764","CBIO","Crescent Biopharma, Inc.","265.58M","13.59","8.68%","-"
"1765","REFI","Chicago Atlantic Real Estate Finance, Inc.","265.55M","12.60","-0.71%","54.29M"
"1766","LTRX","Lantronix, Inc.","264.10M","6.71","-1.61%","118.29M"
"1767","TBCH","Turtle Beach Corporation","263.79M","13.66","-2.71%","347.21M"
"1768","RILY","BRC Group Holdings, Inc.","263.13M","8.60","-9.47%","826.40M"
"1769","NWFL","Norwood Financial Corp.","262.94M","28.53","0.88%","60.54M"
"1770","RENT","Rent the Runway, Inc.","262.12M","7.85","-9.25%","314.50M"
"1771","OVLY","Oak Valley Bancorp","261.62M","31.69","2.46%","79.78M"
"1772","PPIH","Perma-Pipe International Holdings, Inc.","261.44M","32.30","1.51%","200.78M"
"1773","OACC","Oaktree Acquisition Corp. III Life Sciences","261.31M","10.63","0.28%","-"
"1774","KRMD","KORU Medical Systems, Inc.","261.26M","5.64","-0.53%","39.07M"
"1775","TWIN","Twin Disc, Incorporated","261.21M","18.16","-1.33%","347.84M"
"1776","MKTW","MarketWise, Inc.","260.80M","16.27","2.91%","342.21M"
"1777","XWIN","XMax Inc.","260.58M","6.05","1.68%","16.96M"
"1778","FVCB","FVCBankcorp, Inc.","260.46M","14.41","0.56%","64.24M"
"1779","SNBR","Sleep Number Corporation","259.81M","11.40","0.26%","1.44B"
"1780","RZLT","Rezolute, Inc.","259.64M","2.800","-0.36%","-"
"1781","MPAA","Motorcar Parts of America, Inc.","259.53M","13.27","-2.43%","789.12M"
"1782","VHCP","Vine Hill Capital Investment Corp. II","259.24M","10.04","0.05%","-"
"1783","FENC","Fennec Pharmaceuticals Inc.","259.23M","7.59","1.74%","38.79M"
"1784","MYFW","First Western Financial, Inc.","259.04M","26.67","-0.17%","95.51M"
"1785","VUZI","Vuzix Corporation","258.81M","3.230","-2.42%","5.31M"
"1786","LPRO","Open Lending Corporation","258.24M","2.185","-0.68%","16.95M"
"1787","DOMO","Domo, Inc.","257.48M","6.16","-1.28%","318.00M"
"1788","OSS","One Stop Systems, Inc.","257.41M","10.50","-3.23%","60.26M"
"1789","PAMT","Pamt Corp.","256.55M","12.26","1.57%","623.27M"
"1790","LMNR","Limoneira Company","255.39M","14.10","-0.88%","159.72M"
"1791","HCAC","Hall Chadwick Acquisition Corp.","255.26M","10.04","-0.10%","-"
"1792","FACT","FACT II Acquisition Corp","254.40M","10.46","-","-"
"1793","FDBC","Fidelity D & D Bancorp, Inc.","254.34M","44.10","0.32%","88.60M"
"1794","PLMK","Plum Acquisition Corp. IV","254.14M","10.48","0.03%","-"
"1795","INSE","Inspired Entertainment, Inc.","253.92M","9.43","0.21%","309.90M"
"1796","IMMX","Immix Biopharma, Inc.","253.47M","4.810","2.12%","-"
"1797","PALI","Palisade Bio, Inc.","253.31M","1.700","-2.86%","-"
"1798","GWRS","Global Water Resources, Inc.","253.00M","8.80","-0.90%","55.47M"
"1799","NTWO","Newbury Street II Acquisition Corp","251.53M","10.43","-0.19%","-"
"1800","FUNC","First United Corporation","251.43M","38.70","-1.95%","83.66M"
"1801","VNME","Vendome Acquisition Corporation I","251.00M","10.04","-0.30%","-"
"1802","PAYS","Paysign, Inc.","251.00M","4.560","-3.39%","74.88M"
"1803","BZAI","Blaize Holdings, Inc.","250.83M","2.260","7.11%","14.86M"
"1804","LPCV","Launchpad Cadenza Acquisition Corp I","250.00M","10.00","-0.10%","-"
"1805","BPRN","Princeton Bancorp, Inc.","247.52M","36.60","-0.16%","76.58M"
"1806","AMBR","Amber International Holding Limited","247.32M","2.640","0.76%","5.04M"
"1807","NAUT","Nautilus Biotechnology, Inc.","246.93M","1.955","6.83%","-"
"1808","KLTR","Kaltura, Inc.","246.23M","1.575","7.14%","180.92M"
"1809","MENS","Jyong Biotech Ltd.","246.08M","3.200","-7.51%","-"
"1810","SLN","Silence Therapeutics plc","244.73M","5.18","-6.81%","25.83M"
"1811","RCKY","Rocky Brands, Inc.","244.52M","32.63","-1.15%","470.31M"
"1812","FINW","FinWise Bancorp","244.29M","17.98","0.17%","80.20M"
"1813","NVX","NOVONIX Limited","244.14M","1.120","-17.65%","5.93M"
"1814","MKLY","McKinley Acquisition Corporation","243.60M","10.01","0.01%","-"
"1815","SCII","SC II Acquisition Corp.","242.21M","10.12","0.10%","-"
"1816","SSSS","SuRo Capital Corp.","242.09M","9.64","-0.64%","2.35M"
"1817","BLFY","Blue Foundry Bancorp","241.40M","12.81","-0.85%","44.73M"
"1818","ACB","Aurora Cannabis Inc.","241.20M","4.235","-0.12%","263.57M"
"1819","FRAF","Franklin Financial Services Corporation","241.02M","53.81","-0.27%","77.78M"
"1820","NIU","Niu Technologies","240.91M","3.090","-1.90%","625.18M"
"1821","LIEN","Chicago Atlantic BDC, Inc.","240.76M","10.55","-3.30%","52.72M"
"1822","GTER","Globa Terra Acquisition Corporation","240.59M","10.31","-","-"
"1823","GTER.A","Globa Terra Acquisition Corporation","240.59M","10.14","0.40%","-"
"1824","MCGA","Yorkville Acquisition Corp.","239.35M","10.15","0.10%","-"
"1825","OBIO","Orchestra BioMed Holdings, Inc.","239.13M","4.235","1.56%","2.82M"
"1826","PTNM","Pitanium Limited","239.10M","10.39","-14.27%","9.69M"
"1827","RAAQ","Real Asset Acquisition Corp.","238.97M","10.39","0.39%","-"
"1828","NUAI","New Era Energy & Digital, Inc.","238.92M","4.470","-1.76%","843.03K"
"1829","RXT","Rackspace Technology, Inc.","238.72M","0.980","-1.42%","2.69B"
"1830","TOYO","TOYO Co., Ltd.","238.54M","6.32","2.35%","177.98M"
"1831","LCNB","LCNB Corp.","237.84M","16.77","-0.09%","89.31M"
"1832","SNWV","SANUWAVE Health, Inc.","237.05M","27.64","-0.40%","41.28M"
"1833","MAGH","Magnitude International Ltd","236.60M","6.76","9.21%","11.75M"
"1834","EGHT","8x8, Inc.","236.38M","1.705","-3.12%","721.38M"
"1835","FBLA","FB Bancorp, Inc.","235.95M","12.85","-0.62%","67.97M"
"1836","ONEW","OneWater Marine Inc.","235.24M","14.20","2.68%","1.87B"
"1837","DAAQ","Digital Asset Acquisition Corp.","235.06M","10.22","0.10%","-"
"1838","CRMT","America's Car-Mart, Inc.","233.66M","28.17","-0.28%","1.38B"
"1839","TDWD","Tailwind 2.0 Acquisition Corp.","233.17M","9.90","0.13%","-"
"1840","CFFI","C&F Financial Corporation","233.15M","72.00","1.21%","125.43M"
"1841","IKT","Inhibikase Therapeutics, Inc.","232.53M","1.700","3.03%","1.00"
"1842","FXNC","First National Corporation","231.94M","25.74","0.12%","81.21M"
"1843","AUDC","AudioCodes Ltd.","231.88M","8.44","-2.43%","244.55M"
"1844","TAYD","Taylor Devices, Inc.","231.03M","73.27","1.10%","47.65M"
"1845","MACI","Melar Acquisition Corp. I","230.49M","10.66","-0.28%","-"
"1846","LATA","Galata Acquisition Corp. II","230.23M","10.01","-","-"
"1847","SIDU","Sidus Space, Inc.","230.11M","3.525","-4.99%","3.62M"
"1848","THRY","Thryv Holdings, Inc.","229.65M","5.27","-1.68%","779.99M"
"1849","LOVE","The Lovesac Company","229.53M","15.71","-1.75%","690.56M"
"1850","IGAC","Invest Green Acquisition Corporation","229.35M","10.10","0.07%","-"
"1851","SOCA","Solarius Capital Acquisition Corp.","229.27M","10.10","-","-"
"1852","ETHM","Dynamix Corporation","229.08M","10.35","-","-"
"1853","TDAC","Translational Development Acquisition Corp.","228.71M","10.48","-","-"
"1854","DYOR","Insight Digital Partners II","228.60M","9.94","-0.01%","-"
"1855","OPRX","OptimizeRx Corporation","228.53M","12.26","-2.70%","109.51M"
"1856","AIRJ","AirJoule Technologies Corporation","228.34M","3.370","-3.99%","-"
"1857","ANTA","Antalpha Platform Holding Company","228.25M","9.64","0.05%","65.03M"
"1858","INVZ","Innoviz Technologies Ltd.","227.31M","1.090","-2.68%","48.44M"
"1859","DUOT","Duos Technologies Group, Inc.","227.31M","11.14","7.27%","19.03M"
"1860","ENLV","Enlivex Therapeutics Ltd.","227.30M","0.958","2.54%","-"
"1861","RDNW","RideNow Group, Inc.","226.88M","5.96","0.51%","1.10B"
"1862","MFIN","Medallion Financial Corp.","226.65M","10.05","-0.10%","338.78M"
"1863","OPRT","Oportun Financial Corporation","226.60M","5.14","0.10%","712.62M"
"1864","FCCO","First Community Corporation","225.23M","29.29","-0.88%","74.99M"
"1865","RGCO","RGC Resources, Inc.","225.12M","21.75","-1.89%","95.33M"
"1866","SVCC","Stellar V Capital Corp.","224.36M","10.38","-","-"
"1867","VABK","Virginia National Bankshares Corporation","224.22M","41.58","2.91%","56.51M"
"1868","HTLM","HomesToLife Ltd.","224.22M","2.500","-","3.06M"
"1869","FSFG","First Savings Financial Group, Inc.","224.17M","32.43","-0.51%","84.22M"
"1870","NVCT","Nuvectis Pharma, Inc.","223.62M","8.73","2.34%","-"
"1871","CXDO","Crexendo, Inc.","223.57M","7.28","-1.42%","66.35M"
"1872","TWLV","Twelve Seas Investment Company III","223.10M","10.03","-0.20%","-"
"1873","GPRO","GoPro, Inc.","222.82M","1.395","-0.36%","650.75M"
"1874","BLRK","Bluerock Acquisition Corp.","222.72M","10.01","-","-"
"1875","HWBK","Hawthorn Bancshares, Inc.","222.45M","32.25","-1.04%","77.90M"
"1876","KINS","Kingstone Companies, Inc.","221.97M","15.69","-1.38%","198.58M"
"1877","FLXS","Flexsteel Industries, Inc.","221.73M","41.52","-0.62%","447.51M"
"1878","CCCC","C4 Therapeutics, Inc.","221.45M","2.285","2.93%","30.11M"
"1879","SNFCA","Security National Financial Corporation","221.07M","8.95","-0.78%","340.88M"
"1880","HITI","High Tide Inc.","220.70M","2.570","2.39%","410.60M"
"1881","OPBK","OP Bancorp","220.23M","14.80","0.24%","87.08M"
"1882","NKSH","National Bankshares, Inc.","219.77M","34.55","0.38%","51.98M"
"1883","DFDV","DeFi Development Corp.","219.71M","7.35","0.41%","7.53M"
"1884","RAIL","FreightCar America, Inc.","219.39M","11.50","3.22%","513.12M"
"1885","JAKK","JAKKS Pacific, Inc.","219.19M","19.45","-0.51%","574.30M"
"1886","DERM","Journey Medical Corporation","218.72M","8.06","-3.59%","59.40M"
"1887","NNOX","Nano-X Imaging Ltd.","218.70M","3.160","2.93%","12.30M"
"1888","FLX","BingEx Limited","218.42M","3.190","0.31%","564.62M"
"1889","DPRO","Draganfly Inc.","218.32M","9.60","2.78%","5.34M"
"1890","VYGR","Voyager Therapeutics, Inc.","217.95M","3.920","2.62%","31.32M"
"1891","NIPG","NIP Group Inc.","217.77M","1.080","-2.70%","107.09M"
"1892","EWCZ","European Wax Center, Inc.","217.71M","4.005","-7.72%","211.26M"
