No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"704","CTRE","CareTrust REIT, Inc.","8.39B","37.57","0.27%","428.48M"
"705","ADC","Agree Realty Corporation","8.37B","72.70","0.96%","688.64M"
"706","CAVA","CAVA Group, Inc.","8.35B","71.99","-0.02%","1.13B"
"707","CADE","Cadence Bank","8.33B","44.71","0.70%","1.79B"
"708","IBP","Installed Building Products, Inc.","8.33B","308.81","-1.78%","2.97B"
"709","PSO","Pearson plc","8.32B","12.54","-2.90%","4.82B"
"710","JBTM","JBT Marel Corporation","8.28B","159.24","0.11%","3.26B"
"711","VIPS","Vipshop Holdings Limited","8.27B","16.77","-7.96%","14.98B"
"712","AGCO","AGCO Corporation","8.27B","110.79","-2.19%","10.05B"
"713","PFSI","PennyMac Financial Services, Inc.","8.25B","158.77","5.35%","2.72B"
"714","PAYC","Paycom Software, Inc.","8.24B","150.10","-1.75%","2.00B"
"715","AVTR","Avantor, Inc.","8.24B","12.08","0.50%","6.58B"
"716","CMC","Commercial Metals Company","8.21B","74.00","-2.37%","8.01B"
"717","MUSA","Murphy USA Inc.","8.20B","437.85","-3.27%","17.01B"
"718","FR","First Industrial Realty Trust, Inc.","8.20B","60.07","1.28%","714.03M"
"719","ATR","AptarGroup, Inc.","8.19B","124.75","-0.29%","3.66B"
"720","FND","Floor & Decor Holdings, Inc.","8.18B","75.89","0.49%","4.66B"
"721","CAG","Conagra Brands, Inc.","8.17B","17.07","-1.73%","11.23B"
"722","PRIM","Primoris Services Corporation","8.16B","151.05","2.40%","7.46B"
"723","TX","Ternium S.A.","8.16B","41.57","-0.79%","15.71B"
"724","EGO","Eldorado Gold Corporation","8.16B","40.11","-1.23%","1.68B"
"725","RRC","Range Resources Corporation","8.13B","34.31","2.11%","2.89B"
"726","BRX","Brixmor Property Group Inc.","8.11B","26.49","1.61%","1.35B"
"727","LAD","Lithia Motors, Inc.","8.08B","333.26","0.26%","37.61B"
"728","PLNT","Planet Fitness, Inc.","8.05B","96.65","-2.46%","1.20B"
"729","UGI","UGI Corporation","8.04B","37.45","-0.09%","7.29B"
"730","NNN","NNN REIT, Inc.","8.04B","42.35","0.33%","906.30M"
"731","SKM","SK Telecom Co., Ltd.","8.02B","20.93","0.10%","12.33B"
"732","G","Genpact Limited","7.92B","45.95","-0.58%","5.01B"
"733","AN","AutoNation, Inc.","7.91B","216.98","1.22%","27.92B"
"734","ZWS","Zurn Elkay Water Solutions Corporation","7.89B","47.14","-0.28%","1.66B"
"735","JXN","Jackson Financial Inc.","7.85B","115.53","0.60%","5.00B"
"736","PATH","UiPath Inc.","7.85B","14.68","-0.78%","1.55B"
"737","EMN","Eastman Chemical Company","7.83B","68.67","-2.22%","9.02B"
"738","LNC","Lincoln National Corporation","7.83B","41.19","-0.79%","18.43B"
"739","SSD","Simpson Manufacturing Co., Inc.","7.81B","188.41","0.34%","2.31B"
"740","DOCS","Doximity, Inc.","7.80B","41.42","0.90%","621.33M"
"741","OMF","OneMain Holdings, Inc.","7.80B","66.21","1.80%","2.89B"
"742","GGB","Gerdau S.A.","7.77B","4.145","-0.84%","13.08B"
"743","NXE","NexGen Energy Ltd.","7.74B","11.93","1.79%","-"
"744","R","Ryder System, Inc.","7.73B","191.51","-1.42%","12.68B"
"745","PJT","PJT Partners Inc.","7.73B","188.96","1.23%","1.66B"
"746","NFG","National Fuel Gas Company","7.72B","81.21","-0.10%","2.28B"
"747","AXS","AXIS Capital Holdings Limited","7.70B","99.94","-0.40%","6.30B"
"748","OR","OR Royalties Inc.","7.67B","40.88","0.10%","243.65M"
"749","PSN","Parsons Corporation","7.67B","72.02","-0.28%","6.49B"
"750","ESTC","Elastic N.V.","7.67B","72.76","-0.07%","1.61B"
"751","BBU","Brookfield Business Partners L.P.","7.66B","36.42","0.26%","27.79B"
"752","MHK","Mohawk Industries, Inc.","7.60B","122.93","-0.61%","10.72B"
"753","PNFP","Pinnacle Financial Partners, Inc.","7.58B","98.55","0.92%","1.89B"
"754","TFPM","Triple Flag Precious Metals Corp.","7.54B","36.72","0.80%","344.00M"
"755","EXP","Eagle Materials Inc.","7.44B","232.07","0.57%","2.30B"
"756","DVA","DaVita Inc.","7.44B","105.35","-0.46%","13.32B"
"757","ESAB","ESAB Corporation","7.41B","122.10","0.24%","2.79B"
"758","VFC","V.F. Corporation","7.40B","18.93","-1.30%","9.54B"
"759","FBIN","Fortune Brands Innovations, Inc.","7.39B","61.49","0.33%","4.49B"
"760","JHG","Janus Henderson Group plc","7.38B","47.92","0.06%","2.66B"
"761","CMPO","CompoSecure, Inc.","7.35B","25.38","0.51%","160.68M"
"762","KVYO","Klaviyo, Inc.","7.34B","24.30","-5.08%","1.15B"
"763","COMP","Compass, Inc.","7.33B","13.01","3.34%","6.64B"
"764","VOYA","Voya Financial, Inc.","7.32B","76.92","-1.79%","8.09B"
"765","INGR","Ingredion Incorporated","7.31B","114.99","-1.50%","7.26B"
"766","HESM","Hess Midstream LP","7.29B","35.08","0.54%","1.61B"
"767","IDA","IDACORP, Inc.","7.27B","134.52","1.35%","1.81B"
"768","MOD","Modine Manufacturing Company","7.24B","137.60","4.35%","2.69B"
"769","HIMS","Hims & Hers Health, Inc.","7.20B","31.63","1.28%","2.21B"
"770","AL","Air Lease Corporation","7.19B","64.36","0.01%","2.91B"
"771","EAT","Brinker International, Inc.","7.18B","161.60","-3.07%","5.59B"
"772","ORA","Ormat Technologies, Inc.","7.18B","118.12","1.91%","944.25M"
"773","AXTA","Axalta Coating Systems Ltd.","7.14B","33.46","-0.45%","5.17B"
"774","MSA","MSA Safety Incorporated","7.13B","182.10","-0.51%","1.86B"
"775","PB","Prosperity Bancshares, Inc.","7.11B","72.89","-0.31%","1.24B"
"776","CWAN","Clearwater Analytics Holdings, Inc.","7.11B","24.24","0.21%","640.38M"
"777","STAG","STAG Industrial, Inc.","7.09B","37.69","0.65%","823.61M"
"778","VNO","Vornado Realty Trust","7.09B","33.96","0.95%","1.90B"
"779","FLR","Fluor Corporation","7.09B","43.98","1.24%","15.59B"
"780","ESI","Element Solutions Inc","7.08B","29.27","-0.39%","2.50B"
"781","BIRK","Birkenstock Holding plc","7.07B","38.47","-5.27%","2.46B"
"782","ELPC","Companhia Paranaense de Energia - COPEL","6.97B","9.18","-1.61%","4.68B"
"783","FSS","Federal Signal Corporation","6.96B","114.45","-2.10%","2.06B"
"784","GKOS","Glaukos Corporation","6.95B","121.05","5.74%","469.82M"
"785","LOAR","Loar Holdings Inc.","6.92B","73.94","1.16%","474.97M"
"786","BYD","Boyd Gaming Corporation","6.92B","88.60","-1.07%","4.07B"
"787","MSGS","Madison Square Garden Sports Corp.","6.92B","287.42","1.36%","1.03B"
"788","KMX","CarMax, Inc.","6.90B","48.65","0.27%","27.83B"
"789","CWEN.A","Clearway Energy, Inc.","6.89B","33.79","1.78%","1.38B"
"790","ICL","ICL Group Ltd","6.87B","5.32","-3.80%","7.05B"
"791","STWD","Starwood Property Trust, Inc.","6.85B","18.50","0.82%","490.65M"
"792","KEX","Kirby Corporation","6.83B","126.06","-0.20%","3.31B"
"793","PRMB","Primo Brands Corporation","6.82B","18.65","0.54%","6.51B"
"794","ADT","ADT Inc.","6.70B","8.25","-0.42%","5.11B"
"795","PIPR","Piper Sandler Companies","6.67B","377.29","0.74%","1.72B"
"796","OTF","Blue Owl Technology Finance Corp.","6.67B","14.26","-1.62%","991.57M"
"797","TAL","TAL Education Group","6.67B","10.96","-4.61%","2.65B"
"798","SITE","SiteOne Landscape Supply, Inc.","6.65B","149.40","-0.27%","4.67B"
"799","ACHR","Archer Aviation Inc.","6.64B","9.07","2.37%","-"
"800","HXL","Hexcel Corporation","6.62B","83.18","-1.28%","1.88B"
"801","NOV","NOV Inc.","6.58B","18.05","0.14%","8.78B"
"802","RITM","Rithm Capital Corp.","6.52B","11.77","3.66%","3.96B"
"803","GXO","GXO Logistics, Inc.","6.50B","56.75","-0.69%","12.92B"
"804","LPX","Louisiana-Pacific Corporation","6.49B","93.25","-0.49%","2.82B"
"805","TRNO","Terreno Realty Corporation","6.48B","62.67","2.23%","442.61M"
"806","TKR","The Timken Company","6.48B","92.99","-0.79%","4.54B"
"807","OBDC","Blue Owl Capital Corporation","6.45B","12.62","-0.90%","1.80B"
"808","TXNM","TXNM Energy, Inc.","6.44B","59.10","0.11%","2.11B"
"809","GATX","GATX Corporation","6.38B","178.90","1.06%","1.70B"
"810","CHE","Chemed Corporation","6.36B","450.89","-1.75%","2.53B"
"811","CIG","Companhia Energética de Minas Gerais - CEMIG","6.36B","1.985","0.25%","7.96B"
"812","CIG.C","Companhia Energética de Minas Gerais - CEMIG","6.36B","2.620","-0.38%","7.96B"
"813","MIR","Mirion Technologies, Inc.","6.33B","26.91","-0.33%","902.30M"
"814","LEA","Lear Corporation","6.32B","121.76","-2.69%","22.99B"
"815","GBCI","Glacier Bancorp, Inc.","6.30B","48.47","0.15%","900.15M"
"816","KNTK","Kinetik Holdings Inc.","6.30B","38.96","3.78%","1.72B"
"817","BETA","BETA Technologies, Inc.","6.27B","27.37","-1.26%","28.92M"
"818","FNB","F.N.B. Corporation","6.26B","17.48","0.06%","1.59B"
"819","DAR","Darling Ingredients Inc.","6.25B","39.50","-2.30%","5.84B"
"820","SWX","Southwest Gas Holdings, Inc.","6.22B","86.22","0.37%","4.65B"
"821","ENS","EnerSys","6.22B","168.46","0.79%","3.73B"
"822","FAF","First American Financial Corporation","6.21B","60.96","0.64%","7.09B"
"823","TMHC","Taylor Morrison Home Corporation","6.20B","63.48","-1.04%","8.38B"
"824","BLCO","Bausch + Lomb Corporation","6.16B","17.40","-0.23%","4.98B"
"825","PACS","PACS Group, Inc.","6.15B","39.30","-0.18%","5.14B"
"826","SEE","Sealed Air Corporation","6.14B","41.76","-","5.33B"
"827","HR","Healthcare Realty Trust Incorporated","6.14B","17.23","0.50%","1.20B"
"828","BXSL","Blackstone Secured Lending Fund","6.14B","26.54","0.64%","1.41B"
"829","SMR","NuScale Power Corporation","6.11B","20.19","6.83%","63.90M"
"830","CRK","Comstock Resources, Inc.","6.10B","20.81","-0.19%","1.80B"
"831","EPRT","Essential Properties Realty Trust, Inc.","6.09B","30.66","0.38%","531.06M"
"832","NEU","NewMarket Corporation","6.08B","647.25","-0.42%","2.74B"
"833","ARW","Arrow Electronics, Inc.","6.08B","118.03","-0.52%","29.39B"
"834","LMND","Lemonade, Inc.","6.07B","81.17","1.22%","658.30M"
"835","ENIC","Enel Chile S.A.","6.06B","4.255","-0.82%","3.76B"
"836","THO","THOR Industries, Inc.","6.05B","114.52","-0.79%","9.83B"
"837","LW","Lamb Weston Holdings, Inc.","6.02B","43.37","-1.29%","6.47B"
"838","RAL","Ralliant Corporation","6.02B","53.36","-1.02%","2.06B"
"839","WH","Wyndham Hotels & Resorts, Inc.","6.02B","79.62","-1.04%","1.44B"
"840","THG","The Hanover Insurance Group, Inc.","6.00B","168.75","-0.82%","6.51B"
"841","BMA","Banco Macro S.A.","5.99B","93.15","3.40%","1.94B"
"842","DLB","Dolby Laboratories, Inc.","5.97B","62.66","-1.10%","1.35B"
"843","LTH","Life Time Group Holdings, Inc.","5.96B","27.01","1.20%","2.91B"
"844","RHP","Ryman Hospitality Properties, Inc.","5.94B","94.74","0.04%","2.49B"
"845","LEU","Centrus Energy Corp.","5.94B","325.92","6.48%","454.10M"
"846","ESNT","Essent Group Ltd.","5.90B","61.07","-0.10%","1.26B"
"847","MTG","MGIC Investment Corporation","5.90B","26.36","0.61%","1.22B"
"848","BLSH","Bullish","5.89B","39.12","3.77%","198.80M"
"849","KD","Kyndryl Holdings, Inc.","5.89B","25.79","-4.66%","15.01B"
"850","GTES","Gates Industrial Corporation plc","5.89B","22.82","-1.02%","3.42B"
"851","FRO","Frontline plc","5.89B","26.46","1.95%","1.77B"
"852","MNSO","MINISO Group Holding Limited","5.87B","19.27","-1.88%","2.80B"
"853","BOOT","Boot Barn Holdings, Inc.","5.86B","192.20","2.56%","2.07B"
"854","FOUR","Shift4 Payments, Inc.","5.81B","65.52","-0.59%","3.88B"
"855","ALK","Alaska Air Group, Inc.","5.80B","50.00","0.68%","14.14B"
"856","MC","Moelis & Company","5.75B","77.72","-0.04%","1.47B"
"857","M","Macy's, Inc.","5.74B","21.59","0.07%","22.71B"
"858","BC","Brunswick Corporation","5.73B","88.12","-0.69%","5.18B"
"859","MAIN","Main Street Capital Corporation","5.73B","63.97","-0.36%","561.29M"
"860","HOMB","Home Bancshares, Inc. (Conway, AR)","5.70B","29.20","1.14%","1.07B"
"861","ACA","Arcosa, Inc.","5.68B","115.72","-0.04%","2.83B"
"862","REZI","Resideo Technologies, Inc.","5.66B","37.83","-0.45%","7.44B"
"863","ESE","ESCO Technologies Inc.","5.66B","218.86","-","1.10B"
"864","VIRT","Virtu Financial, Inc.","5.64B","36.86","2.73%","2.69B"
"865","KBR","KBR, Inc.","5.61B","44.21","-1.71%","8.04B"
"866","POR","Portland General Electric Company","5.58B","49.60","0.61%","3.51B"
"867","STVN","Stevanato Group S.p.A.","5.54B","20.29","-3.38%","1.37B"
"868","AUB","Atlantic Union Bankshares Corporation","5.53B","38.79","1.11%","1.05B"
"869","VNT","Vontier Corporation","5.52B","38.03","-2.19%","3.04B"
"870","BKH","Black Hills Corporation","5.50B","72.88","-0.36%","2.27B"
"871","ABCB","Ameris Bancorp","5.50B","80.82","-0.72%","1.13B"
"872","RLI","RLI Corp.","5.47B","59.54","-1.09%","1.86B"
"873","CSW","CSW Industrials, Inc.","5.46B","331.15","0.67%","964.80M"
"874","SOBO","South Bow Corporation","5.45B","26.54","1.41%","1.97B"
"875","STUB","StubHub Holdings, Inc.","5.44B","15.75","3.62%","1.83B"
"876","BIPC","Brookfield Infrastructure Corporation","5.43B","45.61","2.17%","3.66B"
"877","WFG","West Fraser Timber Co. Ltd.","5.43B","69.77","0.68%","5.70B"
"878","MTH","Meritage Homes Corporation","5.43B","77.10","-1.47%","6.04B"
"879","SKY","Champion Homes, Inc.","5.43B","97.17","-0.30%","2.62B"
"880","WEX","WEX Inc.","5.42B","158.06","-1.56%","2.62B"
"881","AX","Axos Financial, Inc.","5.41B","95.57","1.87%","1.20B"
"882","BFAM","Bright Horizons Family Solutions Inc.","5.41B","95.70","-1.35%","2.87B"
"883","CPA","Copa Holdings, S.A.","5.40B","130.74","1.41%","3.53B"
"884","AGX","Argan, Inc.","5.38B","387.76","17.62%","915.03M"
"885","GOLF","Acushnet Holdings Corp.","5.37B","91.58","-1.65%","2.53B"
"886","FLG","Flagstar Bank, National Association","5.37B","12.92","-0.54%","1.80B"
"887","FCN","FTI Consulting, Inc.","5.35B","176.92","-0.37%","3.69B"
"888","ELF","e.l.f. Beauty, Inc.","5.35B","89.65","0.53%","1.39B"
"889","HCC","Warrior Met Coal, Inc.","5.35B","101.69","-0.73%","1.22B"
"890","TKC","Turkcell Iletisim Hizmetleri A.S.","5.34B","6.07","3.15%","4.45B"
"891","MTDR","Matador Resources Company","5.31B","42.74","-0.12%","3.56B"
"892","MMS","Maximus, Inc.","5.30B","97.39","-1.05%","5.43B"
"893","HRB","H&R Block, Inc.","5.30B","41.92","-1.78%","3.77B"
"894","GVA","Granite Construction Incorporated","5.28B","121.07","0.07%","4.24B"
"895","HRI","Herc Holdings Inc.","5.26B","157.97","-0.53%","4.12B"
"896","NE","Noble Corporation plc","5.25B","33.05","0.21%","3.28B"
"897","KRG","Kite Realty Group Trust","5.24B","23.68","1.46%","856.79M"
"898","NIQ","NIQ Global Intelligence plc","5.23B","17.74","1.43%","4.10B"
"899","BCO","The Brink's Company","5.19B","124.89","0.07%","5.15B"
"900","POST","Post Holdings, Inc.","5.19B","100.50","2.45%","8.16B"
"901","TDS","Telephone and Data Systems, Inc.","5.17B","44.72","0.47%","4.86B"
"902","ZETA","Zeta Global Holdings Corp.","5.16B","20.99","-2.73%","1.22B"
"903","NPO","Enpro Inc.","5.16B","244.99","1.34%","1.11B"
"904","SNDR","Schneider National, Inc.","5.16B","29.43","-1.24%","5.61B"
"905","WTM","White Mountains Insurance Group, Ltd.","5.16B","2,053.32","-0.42%","2.49B"
"906","CE","Celanese Corporation","5.13B","46.87","-0.57%","9.71B"
"907","ST","Sensata Technologies Holding plc","5.11B","35.07","-0.43%","3.69B"
"908","MRP","Millrose Properties, Inc.","5.09B","30.67","0.43%","410.96M"
"909","LAZ","Lazard, Inc.","5.09B","53.62","-0.25%","3.02B"
"910","CNR","Core Natural Resources, Inc.","5.08B","99.21","1.21%","3.72B"
"911","VIST","Vista Energy, S.A.B. de C.V.","5.07B","48.82","-0.06%","2.23B"
"912","MCY","Mercury General Corporation","5.05B","91.12","-0.30%","5.81B"
"913","IFS","Intercorp Financial Services Inc.","5.03B","45.29","0.63%","1.58B"
"914","SGHC","Super Group (SGHC) Limited","5.02B","9.98","-0.30%","2.34B"
"915","MTN","Vail Resorts, Inc.","5.01B","140.13","0.69%","2.98B"
"916","BMI","Badger Meter, Inc.","5.01B","169.97","-0.35%","901.14M"
"917","MAC","The Macerich Company","5.01B","18.78","2.51%","1.10B"
"918","GHC","Graham Holdings Company","5.00B","1,147.24","-0.18%","4.91B"
"919","AQN","Algonquin Power & Utilities Corp.","4.95B","6.44","-","2.39B"
"920","CHH","Choice Hotels International, Inc.","4.95B","107.69","-1.29%","819.63M"
"921","TEO","Telecom Argentina S.A.","4.94B","11.01","-0.18%","4.38B"
"922","AVAL","Grupo Aval Acciones y Valores S.A.","4.94B","4.280","-","3.42B"
"923","INGM","Ingram Micro Holding Corporation","4.93B","20.99","-1.46%","51.02B"
"924","HHH","Howard Hughes Holdings Inc.","4.93B","83.48","0.07%","1.83B"
"925","SR","Spire Inc.","4.92B","83.27","0.37%","2.48B"
"926","GPI","Group 1 Automotive, Inc.","4.91B","397.22","0.03%","22.54B"
"927","PHI","PLDT Inc.","4.89B","22.25","0.07%","3.76B"
"928","AD","Array Digital Infrastructure, Inc.","4.88B","56.48","1.09%","3.80B"
"929","CNX","CNX Resources Corporation","4.86B","36.04","0.39%","1.93B"
"930","DOCN","DigitalOcean Holdings, Inc.","4.86B","53.09","0.40%","863.96M"
"931","ABG","Asbury Automotive Group, Inc.","4.85B","249.43","0.37%","17.83B"
"932","ANF","Abercrombie & Fitch Co.","4.85B","105.71","-1.78%","5.18B"
"933","WHR","Whirlpool Corporation","4.82B","85.92","1.39%","15.56B"
"934","MUR","Murphy Oil Corporation","4.82B","33.79","0.33%","2.75B"
"935","WK","Workiva Inc.","4.81B","85.70","1.12%","845.52M"
"936","VSCO","Victoria's Secret & Co.","4.80B","59.85","-1.24%","6.39B"
"937","NJR","New Jersey Resources Corporation","4.80B","47.68","0.27%","2.04B"
"938","NNI","Nelnet, Inc.","4.80B","133.67","-1.66%","1.70B"
"939","SON","Sonoco Products Company","4.79B","48.59","-1.06%","7.11B"
"940","S","SentinelOne, Inc.","4.76B","14.02","-0.43%","955.65M"
"941","RIG","Transocean Ltd.","4.76B","4.325","-0.35%","3.87B"
"942","BILL","BILL Holdings, Inc.","4.76B","47.55","-1.45%","1.50B"
"943","ECG","Everus Construction Group, Inc.","4.74B","92.87","4.00%","3.49B"
"944","BBWI","Bath & Body Works, Inc.","4.74B","23.13","-1.15%","7.35B"
"945","KNF","Knife River Corporation","4.73B","83.48","4.04%","3.05B"
"946","YOU","Clear Secure, Inc.","4.73B","35.51","4.04%","866.30M"
"947","MSM","MSC Industrial Direct Co., Inc.","4.72B","84.57","-1.82%","3.81B"
"948","OGS","ONE Gas, Inc.","4.70B","78.31","0.49%","2.37B"
"949","TREX","Trex Company, Inc.","4.68B","43.62","1.25%","1.18B"
"950","TNL","Travel + Leisure Co.","4.66B","72.47","-1.37%","3.97B"
"951","WPP","WPP plc","4.63B","21.21","-1.35%","19.42B"
"952","ATMU","Atmus Filtration Technologies Inc.","4.63B","56.77","-0.77%","1.72B"
"953","LB","LandBridge Company LLC","4.61B","59.82","0.10%","178.81M"
"954","AROC","Archrock, Inc.","4.61B","26.27","0.33%","1.44B"
"955","BDC","Belden Inc.","4.60B","116.96","-3.78%","2.66B"
"956","TFX","Teleflex Incorporated","4.57B","103.44","-1.12%","3.19B"
"957","KRC","Kilroy Realty Corporation","4.56B","38.18","-0.10%","1.13B"
"958","MATX","Matson, Inc.","4.55B","145.97","-","3.38B"
"959","SSL","Sasol Limited","4.55B","6.27","-12.31%","14.03B"
"960","BTU","Peabody Energy Corporation","4.54B","37.36","3.61%","3.96B"
"961","TGS","Transportadora de Gas del Sur S.A.","4.53B","29.24","2.42%","958.31M"
"962","SLGN","Silgan Holdings Inc.","4.51B","42.70","-0.11%","6.43B"
"963","CUZ","Cousins Properties Incorporated","4.50B","26.82","-0.11%","955.95M"
"964","BGSI","Boyd Group Services Inc.","4.50B","164.26","0.98%","3.10B"
"965","GPK","Graphic Packaging Holding Company","4.49B","15.21","-1.49%","8.61B"
"966","OSCR","Oscar Health, Inc.","4.48B","16.96","-2.64%","11.29B"
"967","RDN","Radian Group Inc.","4.46B","32.95","-","1.27B"
"968","PAM","Pampa Energía S.A.","4.46B","79.84","1.27%","1.93B"
"969","RSI","Rush Street Interactive, Inc.","4.45B","19.41","-1.62%","1.06B"
"970","UGP","Ultrapar Participações S.A.","4.43B","4.135","0.36%","26.24B"
"971","ASB","Associated Banc-Corp","4.42B","26.78","0.30%","1.10B"
"972","HASI","HA Sustainable Infrastructure Capital, Inc.","4.40B","34.50","0.41%","99.64M"
"973","ALH","Alliance Laundry Holdings Inc.","4.39B","22.23","0.04%","1.67B"
"974","HGTY","Hagerty, Inc.","4.34B","12.68","-0.70%","1.36B"
"975","SFBS","ServisFirst Bancshares, Inc.","4.32B","79.14","1.06%","497.70M"
"976","RH","RH","4.32B","230.09","2.91%","3.41B"
"977","AEO","American Eagle Outfitters, Inc.","4.31B","25.42","-1.51%","5.34B"
"978","NSA","National Storage Affiliates Trust","4.30B","33.46","-0.24%","741.51M"
"979","CAAP","Corporación América Airports S.A.","4.29B","26.33","2.93%","1.87B"
"980","MGY","Magnolia Oil & Gas Corporation","4.28B","22.70","0.93%","1.32B"
"981","AKO.A","Embotelladora Andina S.A.","4.27B","23.01","-2.09%","3.54B"
"982","AKO.B","Embotelladora Andina S.A.","4.27B","30.40","4.45%","3.54B"
"983","LPL","LG Display Co., Ltd.","4.26B","4.275","0.35%","18.82B"
"984","SHAK","Shake Shack Inc.","4.25B","99.48","-1.29%","1.37B"
"985","WHD","Cactus, Inc.","4.25B","53.18","1.18%","1.09B"
"986","EPR","EPR Properties","4.24B","55.65","1.57%","707.15M"
"987","IRT","Independence Realty Trust, Inc.","4.23B","17.30","1.29%","662.92M"
"988","MDU","MDU Resources Group, Inc.","4.21B","20.62","0.95%","1.88B"
"989","PRM","Perimeter Solutions, Inc.","4.19B","28.30","-3.51%","636.34M"
"990","OUT","OUTFRONT Media Inc.","4.17B","24.94","2.05%","1.81B"
"991","CWEN","Clearway Energy, Inc.","4.15B","36.08","1.98%","1.38B"
"992","NVST","Envista Holdings Corporation","4.15B","25.21","2.11%","2.62B"
"993","MWA","Mueller Water Products, Inc.","4.13B","26.44","0.30%","1.43B"
"994","AIR","AAR Corp.","4.12B","105.51","-0.22%","2.97B"
"995","SXT","Sensient Technologies Corporation","4.11B","96.75","-0.57%","1.60B"
"996","ATGE","Adtalem Global Education Inc.","4.10B","117.40","-","1.83B"
"997","UCB","United Community Banks, Inc.","4.10B","33.96","0.15%","1.01B"
"998","QTWO","Q2 Holdings, Inc.","4.09B","65.45","-2.02%","769.63M"
"999","FSK","FS KKR Capital Corp.","4.07B","14.53","-0.89%","1.58B"
"1000","CRC","California Resources Corporation","4.06B","48.55","2.84%","3.51B"
"1001","HGV","Hilton Grand Vacations Inc.","4.01B","46.91","-2.66%","4.47B"
"1002","SKT","Tanger Inc.","4.01B","33.49","-","575.14M"
"1003","TPC","Tutor Perini Corporation","4.01B","75.98","1.08%","5.10B"
"1004","CNO","CNO Financial Group, Inc.","4.00B","41.97","-0.31%","4.44B"
"1005","FHI","Federated Hermes, Inc.","4.00B","54.08","1.25%","1.74B"
"1006","VVV","Valvoline Inc.","4.00B","31.40","-1.33%","1.71B"
"1007","GBTG","Global Business Travel Group, Inc.","3.99B","7.62","-0.39%","2.52B"
"1008","TEX","Terex Corporation","3.97B","60.48","-1.03%","5.34B"
"1009","CWK","Cushman & Wakefield Limited","3.97B","17.12","0.29%","10.00B"
"1010","BRC","Brady Corporation","3.96B","83.97","-0.04%","1.54B"
"1011","PII","Polaris Inc.","3.96B","70.39","-0.57%","7.08B"
"1012","YETI","YETI Holdings, Inc.","3.94B","50.63","2.61%","1.83B"
"1013","AGO","Assured Guaranty Ltd.","3.94B","85.40","-0.19%","911.00M"
"1014","GFF","Griffon Corporation","3.94B","84.50","-0.82%","2.52B"
"1015","ENVA","Enova International, Inc.","3.93B","158.51","2.11%","1.41B"
"1016","SEI","Solaris Energy Infrastructure, Inc.","3.91B","57.08","3.03%","538.80M"
"1017","KBH","KB Home","3.89B","61.56","-1.09%","6.24B"
"1018","SIG","Signet Jewelers Limited","3.88B","95.42","2.01%","6.82B"
"1019","COLD","Americold Realty Trust, Inc.","3.88B","13.61","1.42%","2.61B"
"1020","KAI","Kadant Inc.","3.86B","328.05","0.24%","1.02B"
"1021","EE","Excelerate Energy, Inc.","3.83B","33.59","2.19%","1.19B"
"1022","RYN","Rayonier Inc.","3.83B","24.62","2.09%","1.29B"
"1023","VAL","Valaris Limited","3.83B","54.98","0.48%","2.42B"
"1024","CALX","Calix, Inc.","3.82B","57.66","-2.34%","933.69M"
"1025","UNF","UniFirst Corporation","3.82B","211.31","-0.52%","2.45B"
"1026","NHI","National Health Investors, Inc.","3.80B","79.77","-0.82%","357.57M"
"1027","BOX","Box, Inc.","3.78B","26.39","-0.68%","1.15B"
"1028","CBT","Cabot Corporation","3.77B","71.20","-3.21%","3.71B"
"1029","JOE","The St. Joe Company","3.76B","65.15","-0.53%","488.69M"
"1030","BBAR","Banco BBVA Argentina S.A.","3.73B","17.74","2.37%","1.54B"
"1031","FG","F&G Annuities & Life, Inc.","3.73B","27.70","-0.14%","5.56B"
"1032","SLG","SL Green Realty Corp.","3.72B","49.03","0.84%","661.81M"
"1033","SMG","The Scotts Miracle-Gro Company","3.70B","63.76","-0.55%","3.41B"
"1034","CSAN","Cosan S.A.","3.69B","3.785","-0.13%","7.99B"
"1035","BNL","Broadstone Net Lease, Inc.","3.69B","18.70","0.86%","447.97M"
"1036","MIAX","Miami International Holdings, Inc.","3.69B","43.19","1.50%","1.32B"
"1037","AZZ","AZZ Inc.","3.68B","123.10","-0.10%","1.62B"
"1038","TBBB","BBB Foods Inc.","3.67B","31.99","-0.40%","3.95B"
"1039","TAC","TransAlta Corporation","3.66B","12.32","-0.28%","1.78B"
"1040","HAYW","Hayward Holdings, Inc.","3.66B","16.88","0.84%","1.10B"
"1041","GEF.B","Greif, Inc.","3.66B","83.85","-0.08%","4.29B"
"1042","NP","Neptune Insurance Holdings Inc.","3.64B","26.37","1.38%","147.29M"
"1043","AB","AllianceBernstein Holding L.P.","3.63B","39.88","1.61%","-102.37M"
"1044","PAY","Paymentus Holdings, Inc.","3.62B","28.85","-1.57%","1.12B"
"1045","KEN","Kenon Holdings Ltd.","3.61B","69.71","0.78%","803.30M"
"1046","MHO","M/I Homes, Inc.","3.59B","137.48","-1.10%","4.48B"
"1047","APAM","Artisan Partners Asset Management Inc.","3.58B","44.38","-0.11%","1.16B"
"1048","CNS","Cohen & Steers, Inc.","3.57B","69.96","0.47%","552.10M"
"1049","KFY","Korn Ferry","3.54B","67.84","-1.31%","2.81B"
"1050","BKU","BankUnited, Inc.","3.53B","47.00","0.66%","1.02B"
